-0.017194,0.031187,0.0020161,-0.0022215,-1.1701,-0.39311,-0.00016861,0.00016861
-0.017194,0.030899,0.0020984,-0.0022528,-2.0529,-1.0993,-0.00011133,0.00011133
-0.017194,0.030611,0.0022414,-0.0022499,-2.5955,-1.8358,0.00016919,0.00016919
-0.017194,0.030323,0.0023845,-0.002153,-1.8201,-1.8256,0.00051584,0.00051584
-0.017194,0.030036,0.0024646,-0.002144,-1.254,-1.396,0.00073333,0.00073333
-0.017194,0.029748,0.002459,-0.0022141,-1.0282,-0.93258,0.00046096,0.00046096
-0.017194,0.02946,0.0024792,-0.0023246,-1.1599,-1.0893,3.7099e-05,3.7099e-05
-0.017194,0.029172,0.0025469,-0.0023372,-1.6247,-1.4223,-0.00047139,0.00047139
-0.017194,0.028885,0.0026469,-0.0023105,-2.084,-1.9196,-0.00066996,0.00066996
-0.017194,0.028597,0.0026733,-0.0022953,-2.093,-2.3906,-0.00081058,0.00081058
-0.017194,0.028309,0.0025577,-0.0022824,-1.7256,-2.9773,-0.00087607,0.00087607
-0.017194,0.028021,0.0024649,-0.00228,-1.4151,-3.3006,-0.00088522,0.00088522
-0.017194,0.027734,0.0025666,-0.002279,-1.2653,-3.1768,-0.00085642,0.00085642
-0.017194,0.027446,0.0027445,-0.0022914,-1.1937,-2.6942,-0.00081103,0.00081103
-0.017194,0.027158,0.002908,-0.0023322,-1.0749,-2.2153,-0.001011,0.001011
-0.017194,0.02687,0.002967,-0.0023886,-1.2047,-1.8932,-0.0012124,0.0012124
-0.017194,0.026582,0.0030611,-0.0024112,-1.5094,-1.7309,-0.0014244,0.0014244
-0.017194,0.026295,0.003199,-0.0024169,-1.9366,-1.6697,-0.0013972,0.0013972
-0.017194,0.026007,0.0033107,-0.0024431,-2.2796,-1.448,-0.0013736,0.0013736
-0.017194,0.025719,0.0034327,-0.0024437,-2.3963,-1.1227,-0.0013367,0.0013367
-0.017194,0.025431,0.0035364,-0.0024336,-2.1951,-0.94353,-0.0012887,0.0012887
-0.017194,0.025144,0.003597,-0.0023964,-1.7975,-1.1316,-0.0012564,0.0012564
-0.017194,0.024856,0.0036774,-0.0023804,-1.5761,-1.473,-0.0012471,0.0012471
-0.017194,0.024568,0.0038114,-0.0023432,-1.6437,-1.5668,-0.0012812,0.0012812
-0.017194,0.02428,0.0039852,-0.0023477,-1.9241,-1.482,-0.0013542,0.0013542
-0.017194,0.023993,0.0040822,-0.002364,-2.2032,-1.3252,-0.0014602,0.0014602
-0.017194,0.023705,0.0041245,-0.0023567,-2.3801,-1.2913,-0.0015478,0.0015478
-0.017194,0.023417,0.0041651,-0.0022973,-2.3926,-1.4152,-0.0015706,0.0015706
-0.017194,0.023129,0.0042519,-0.0022754,-2.2123,-1.6965,-0.0015337,0.0015337
-0.017194,0.022841,0.0043439,-0.0022383,-2.0791,-1.9193,-0.0014874,0.0014874
-0.017194,0.022554,0.0043744,-0.0021984,-2.0015,-1.9336,-0.0014793,0.0014793
-0.017194,0.022266,0.0043794,-0.0021275,-1.9435,-1.66,-0.0014751,0.0014751
-0.017194,0.021978,0.0043806,-0.0020925,-1.491,-1.4949,-0.0014209,0.0014209
-0.017194,0.02169,0.0043623,-0.002033,-0.83901,-1.4601,-0.0013325,0.0013325
-0.017194,0.021403,0.0042762,-0.0019832,-0.49904,-1.8347,-0.0013406,0.0013406
-0.017194,0.021115,0.0041617,-0.0019786,-0.9547,-2.0945,-0.0015018,0.0015018
-0.017194,0.020827,0.0040773,-0.0019802,-1.9642,-2.1943,-0.0016743,0.0016743
-0.017194,0.020539,0.0040948,-0.0019566,-1.1691,-3.5297,-0.001873,0.001873
-0.017194,0.020252,0.0040508,-0.001845,-3.724,-1.3296,-0.0020534,0.0020534
-0.017194,0.019964,0.005758,-0.0035687,-4.484,-1.0515,-0.002252,0.002252
-0.017194,0.019676,0.0055762,-0.0034445,-8.4379,2.2466,-0.0017106,0.0017106
-0.017194,0.019388,0.005392,-0.0033603,-4.4071,-1.7738,-0.00097212,0.00097212
-0.017194,0.019101,0.0034123,-0.0014904,-3.2946,-2.336,5.9392e-05,5.9392e-05
-0.017194,0.018813,0.0032465,-0.0014652,-0.52523,-4.5083,0.0004254,0.0004254
-0.017194,0.018525,0.0030798,-0.0014056,-1.9738,-3.0004,0.00067726,0.00067726
-0.017194,0.018237,0.0029809,-0.0012427,-1.945,-3.2362,0.00064299,0.00064299
-0.017194,0.017949,0.0028776,-0.0010117,-1.9805,-3.4774,0.00066125,0.00066125
-0.017194,0.017662,0.0027695,-0.00082513,-2.01,-3.6343,0.00068795,0.00068795
-0.017194,0.017374,0.0026463,-0.00073369,-2.0641,-3.4485,0.00070234,0.00070234
-0.017194,0.017086,0.0026102,-0.00070386,-2.1924,-3.1945,0.00068129,0.00068129
-0.017194,0.016798,0.0026164,-0.00060494,-2.1957,-3.0887,0.00069315,0.00069315
-0.017194,0.016511,0.0025258,-0.00043214,-1.8663,-3.456,0.00078404,0.00078404
-0.017194,0.016223,0.0023181,-0.00022339,-1.4842,-3.7914,0.00092606,0.00092606
-0.017194,0.015935,0.0021815,-5.204e-05,-1.4749,-4.0458,0.00098075,0.00098075
-0.017194,0.015647,0.0021766,8.8024e-05,-2.1251,-3.9621,0.00089385,0.00089385
-0.017194,0.01536,0.0021427,0.00021496,-2.6613,-3.6081,0.00069542,0.00069542
-0.017194,0.015072,0.0019285,0.0002985,-2.735,-2.8822,0.00042137,0.00042137
-0.017194,0.014784,0.0016413,0.00035178,-3.246,-2.1242,3.8066e-05,3.8066e-05
-0.017194,0.014496,0.0014375,0.00045669,-4.5496,-1.718,-0.00045806,0.00045806
-0.017194,0.014209,0.0014138,0.00064649,-6.0489,-1.5857,-0.00085975,0.00085975
-0.017194,0.013921,0.0016116,0.00085774,-5.7844,-1.4067,-0.00092953,0.00092953
