-0.017194,0.031187,0.00084398,0.00036368,-0.38253,0.63273,0.00014478,0.00014478
-0.017194,0.030899,0.00087534,0.00026472,-0.20732,1.3299,0.00016411,0.00016411
-0.017194,0.030611,0.00090953,0.00016249,0.30988,1.8592,0.00011015,0.00011015
-0.017194,0.030323,0.0010143,7.9606e-05,1.2383,1.3383,2.3873e-05,2.3873e-05
-0.017194,0.030036,0.0012052,8.9055e-05,1.3193,0.79543,-1.4819e-05,1.4819e-05
-0.017194,0.029748,0.0014281,9.5781e-05,1.1298,0.79745,2.4561e-05,2.4561e-05
-0.017194,0.02946,0.0015554,9.896e-05,1.0994,1.7082,0.00014784,0.00014784
-0.017194,0.029172,0.0016265,7.3558e-05,1.255,2.6741,0.00019802,0.00019802
-0.017194,0.028885,0.0017179,4.617e-05,1.0492,3.0006,0.00043143,0.00043143
-0.017194,0.028597,0.0017941,2.631e-05,0.47334,2.7322,0.00039054,0.00039054
-0.017194,0.028309,0.001874,-5.3421e-06,-0.045163,2.2959,0.00038817,0.00038817
-0.017194,0.028021,0.0019358,-7.8506e-05,-0.3024,2.2159,9.8882e-05,9.8882e-05
-0.017194,0.027734,0.002008,-0.00015994,-0.59495,2.1978,1.2093e-05,1.2093e-05
-0.017194,0.027446,0.0020612,-0.0001734,-0.85889,2.2452,-2.5429e-05,2.5429e-05
-0.017194,0.027158,0.0020958,-0.00015753,-1.018,2.2166,0.00019267,0.00019267
-0.017194,0.02687,0.0021751,-0.0001448,-0.99363,2.2173,0.00039776,0.00039776
-0.017194,0.026582,0.002323,-0.000118,-1.1819,2.1162,0.00053009,0.00053009
-0.017194,0.026295,0.0025045,-5.9233e-05,-1.5355,1.9124,0.0003709,0.0003709
-0.017194,0.026007,0.0026007,-8.4883e-05,-1.7026,1.6258,0.00021278,0.00021278
-0.017194,0.025719,0.0026541,-0.00021546,-1.4418,1.3488,0.00013237,0.00013237
-0.017194,0.025431,0.0027355,-0.00036836,-0.90559,0.93036,0.00016131,0.00016131
-0.017194,0.025144,0.0028458,-0.00040307,-0.37397,0.51542,0.00026445,0.00026445
-0.017194,0.024856,0.0029806,-0.00033902,-0.074809,0.36753,0.00036706,0.00036706
-0.017194,0.024568,0.0030948,-0.00028285,-0.29327,0.86949,0.00037317,0.00037317
-0.017194,0.02428,0.0031076,-0.00033204,-0.93721,1.6753,0.0002494,0.0002494
-0.017194,0.023993,0.0030422,-0.00043156,-1.4859,2.0615,6.0385e-05,6.0385e-05
-0.017194,0.023705,0.0030608,-0.00046954,-1.6918,1.7645,-8.943e-05,8.943e-05
-0.017194,0.023417,0.0032536,-0.00044434,-1.5523,0.96408,-0.00014977,0.00014977
-0.017194,0.023129,0.0034984,-0.00040228,-1.4548,0.4185,-0.00012793,0.00012793
-0.017194,0.022841,0.0035706,-0.00042123,-1.139,0.022971,-4.7171e-05,4.7171e-05
-0.017194,0.022554,0.0035175,-0.00042637,-0.72102,0.031393,6.7047e-05,6.7047e-05
-0.017194,0.022266,0.0034805,-0.00043774,-0.38438,0.38377,0.0001637,0.0001637
-0.017194,0.021978,0.0035741,-0.00045884,-0.50192,0.96557,0.00030715,0.00030715
-0.017194,0.02169,0.0036957,-0.0004385,-0.93238,1.3965,0.00054084,0.00054084
-0.017194,0.021403,0.0037448,-0.00037187,-1.2289,1.2397,0.00081847,0.00081847
-0.017194,0.021115,0.0037126,-0.0002751,-1.2998,0.94132,0.00097664,0.00097664
-0.017194,0.020827,0.0036446,-0.0001911,-1.1048,0.89584,0.00048435,0.00048435
-0.017194,0.020539,0.0035153,-9.1083e-05,-0.76723,1.183,-0.00022467,0.00022467
-0.017194,0.020252,0.0033309,4.4646e-05,-0.14641,1.412,-0.00090987,0.00090987
-0.017194,0.019964,0.0031529,0.00014853,0.40191,1.0603,-0.00072249,0.00072249
-0.017194,0.019676,0.0029955,0.00023887,1.0271,0.39022,-0.00028346,0.00028346
-0.017194,0.019388,0.0027492,0.00032927,1.4778,-0.22373,0.00024073,0.00024073
-0.017194,0.019101,0.0025591,0.0004016,1.876,-0.21397,0.00038161,0.00038161
-0.017194,0.018813,0.0024977,0.00045487,1.682,0.41885,0.00029243,0.00029243
-0.017194,0.018525,0.0025456,0.00052724,1.1131,1.2591,-4.1817e-05,4.1817e-05
-0.017194,0.018237,0.0024321,0.00068881,0.41703,1.9995,-0.00038654,0.00038654
-0.017194,0.017949,0.0021855,0.00085156,-0.25454,2.2356,-0.00031932,0.00031932
-0.017194,0.017662,0.0019906,0.0010216,-0.73924,2.1481,-0.00014404,0.00014404
-0.017194,0.017374,0.0019018,0.0011757,-1.0004,1.6148,3.4333e-05,3.4333e-05
-0.017194,0.017086,0.0017975,0.001311,-0.94025,1.0758,0.00010794,0.00010794
-0.017194,0.016798,0.0017356,0.0014055,-0.70273,0.8937,0.0004491,0.0004491
-0.017194,0.016511,0.0017218,0.001516,-0.44206,0.98603,0.00093864,0.00093864
-0.017194,0.016223,0.0017831,0.0017536,-0.12546,1.2572,0.0012151,0.0012151
-0.017194,0.015935,0.0017474,0.0019755,-0.094682,1.4442,0.0011074,0.0011074
-0.017194,0.015647,0.0016031,0.0020633,-0.5618,1.717,0.00080602,0.00080602
-0.017194,0.01536,0.0014179,0.0020677,-1.1361,2.158,0.00058263,0.00058263
-0.017194,0.015072,0.001328,0.002119,-1.3562,2.3127,0.00052864,0.00052864
-0.017194,0.014784,0.0013266,0.0022766,-1.198,2.587,0.00052852,0.00052852
-0.017194,0.014496,0.0013438,0.0023781,-1.1903,2.4675,0.00042876,0.00042876
-0.017194,0.014209,0.0013303,0.0025004,-1.2117,2.2632,0.00022704,0.00022704
-0.017194,0.013921,0.0013572,0.0026825,-0.98112,1.6191,-3.6342e-05,3.6342e-05
-0.017194,0.013633,0.0014313,0.0028517,-0.50354,0.97202,-0.0003523,0.0003523
-0.017194,0.013345,0.001479,0.0029767,-0.36473,0.60839,-0.00069655,0.00069655
-0.017194,0.013057,0.0014498,0.0030511,-0.6378,0.59694,-0.00075496,0.00075496
-0.017194,0.01277,0.0013275,0.0031601,-0.91505,0.76166,-0.00037673,0.00037673
-0.017194,0.012482,0.0011616,0.0033101,-0.95043,0.84431,0.0004581,0.0004581
-0.017194,0.012194,0.0010277,0.0034347,-0.8507,1.0148,0.0014181,0.0014181
-0.017194,0.011906,0.0009912,0.0035229,-0.99268,1.7374,0.0021642,0.0021642
-0.017194,0.011619,0.0010424,0.0035401,-1.1693,2.9008,0.0026623,0.0026623
-0.017194,0.011331,0.0010743,0.0035606,-1.137,3.8246,0.0028769,0.0028769
-0.017194,0.011043,0.0010559,0.0036136,-0.8127,3.6376,0.0029278,0.0029278
-0.017194,0.010755,0.0010197,0.0036946,-0.55252,2.7516,0.0027766,0.0027766
-0.017194,0.010468,0.0010042,0.0037714,-0.65446,1.8338,0.0024724,0.0024724
