-0.017194,0.031187,0.0021411,-0.0021687,0.15701,-0.87064,0.00014166,0.00014166
-0.017194,0.030899,0.0022021,-0.0021646,0.37209,-1.6416,0.00046579,0.00046579
-0.017194,0.030611,0.0023158,-0.002107,0.56247,-2.438,0.00087622,0.00087622
-0.017194,0.030323,0.0024169,-0.0020267,0.5651,-2.2725,0.0012119,0.0012119
-0.017194,0.030036,0.0024855,-0.0020557,0.20277,-2.1693,0.0013039,0.0013039
-0.017194,0.029748,0.0025006,-0.0021382,-0.1569,-2.0806,0.00074012,0.00074012
-0.017194,0.02946,0.0025255,-0.0022321,-0.38901,-2.2861,0.00016338,0.00016338
-0.017194,0.029172,0.0026204,-0.0022299,-0.31041,-2.3798,-0.00038032,0.00038032
-0.017194,0.028885,0.0027363,-0.0022125,-0.35175,-2.2082,-0.0004031,0.0004031
-0.017194,0.028597,0.0027526,-0.002188,-1.1884,-1.8194,-0.00050421,0.00050421
-0.017194,0.028309,0.0026425,-0.0021422,-2.255,-1.6871,-0.00069342,0.00069342
-0.017194,0.028021,0.0025436,-0.0021191,-3.004,-2.0069,-0.00081662,0.00081662
-0.017194,0.027734,0.0025941,-0.0021112,-2.5588,-2.2946,-0.00069999,0.00069999
-0.017194,0.027446,0.0027055,-0.0021541,-1.3713,-2.3324,-0.00033399,0.00033399
-0.017194,0.027158,0.0028355,-0.0022125,-0.1212,-2.0608,-0.00020059,0.00020059
-0.017194,0.02687,0.0029341,-0.0022788,0.735,-1.8213,-0.00030496,0.00030496
-0.017194,0.026582,0.0030662,-0.0023104,1.0361,-1.9897,-0.00065897,0.00065897
-0.017194,0.026295,0.0032182,-0.0023176,0.85446,-2.4082,-0.00090134,0.00090134
-0.017194,0.026007,0.0033628,-0.0023374,0.65586,-2.8861,-0.0010628,0.0010628
-0.017194,0.025719,0.0034876,-0.0023713,0.72778,-2.9847,-0.0011393,0.0011393
-0.017194,0.025431,0.0035848,-0.0023855,1.3172,-2.8844,-0.0012095,0.0012095
-0.017194,0.025144,0.0036131,-0.0023434,1.8142,-2.8889,-0.0014148,0.0014148
-0.017194,0.024856,0.0036779,-0.0022836,1.8763,-3.0455,-0.0018236,0.0018236
-0.017194,0.024568,0.0038146,-0.0022226,1.4425,-3.0871,-0.0023968,0.0023968
-0.017194,0.02428,0.0039991,-0.0022328,0.7184,-2.7745,-0.0030053,0.0030053
-0.017194,0.023993,0.0041251,-0.0022613,0.059704,-2.3831,-0.0034598,0.0034598
-0.017194,0.023705,0.004173,-0.0022812,-0.20784,-2.4246,-0.0036174,0.0036174
-0.017194,0.023417,0.0042,-0.0022117,0.13855,-3.084,-0.0034844,0.0034844
-0.017194,0.023129,0.0042639,-0.0021317,0.95118,-3.7558,-0.0031989,0.0031989
-0.017194,0.022841,0.004346,-0.0020695,1.6119,-4.0485,-0.0028817,0.0028817
-0.017194,0.022554,0.0044078,-0.0020484,1.84,-3.855,-0.0025704,0.0025704
-0.017194,0.022266,0.0044373,-0.0020385,1.5315,-3.8077,-0.0020996,0.0020996
-0.017194,0.021978,0.0044457,-0.0020498,1.1267,-3.5718,-0.0015436,0.0015436
-0.017194,0.02169,0.0043882,-0.0020133,0.67271,-3.0098,-0.0010536,0.0010536
