-17.194,31.187,0.001518,-0.002317
-16.906,31.187,0.001559,-0.002125
-16.618,31.187,0.001722,-0.001868
-16.331,31.187,0.001797,-0.001895
-16.043,31.187,0.002061,-0.002151
-15.755,31.187,0.002191,-0.002383
-15.467,31.187,0.001889,-0.002396
-15.18,31.187,0.001607,-0.001977
-14.892,31.187,0.001579,-0.001735
-14.604,31.187,0.001811,-0.00209
-14.316,31.187,0.001766,-0.002567
-14.029,31.187,0.001028,-0.002582
-13.741,31.187,3.1e-005,-0.002133
-13.453,31.187,-0.00015,-0.001965
-13.165,31.187,0.000604,-0.002021
-12.878,31.187,0.00147,-0.002013
-12.59,31.187,0.00157,-0.001856
-12.302,31.187,0.001465,-0.001795
-12.014,31.187,0.001568,-0.001787
-11.726,31.187,0.001781,-0.001801
-11.439,31.187,0.001761,-0.001704
-11.151,31.187,0.0015,-0.001437
-10.863,31.187,0.001461,-0.001555
-10.575,31.187,0.001594,-0.001911
-10.288,31.187,0.001756,-0.002159
-9.9999,31.187,0.001713,-0.002109
-9.7121,31.187,0.001721,-0.00207
-9.4243,31.187,0.001751,-0.002237
-9.1366,31.187,0.001736,-0.002135
-8.8488,31.187,0.001897,-0.001979
-8.561,31.187,0.002097,-0.001909
-8.2733,31.187,0.002021,-0.00187
-7.9855,31.187,0.001657,-0.00176
-7.6977,31.187,0.001783,-0.0017
-7.41,31.187,0.002194,-0.0018
-7.1222,31.187,0.002438,-0.001794
-6.8344,31.187,0.002829,-0.001705
-6.5467,31.187,0.003146,-0.00166
-6.2589,31.187,0.00336,-0.001772
-5.9711,31.187,0.002939,-0.001913
-5.6834,31.187,0.002292,-0.001793
-5.3956,31.187,0.001686,-0.001379
-5.1078,31.187,0.001176,-0.001046
-4.8201,31.187,0.001446,-0.001249
-4.5323,31.187,0.001951,-0.001738
-4.2445,31.187,0.002257,-0.002044
-3.9568,31.187,0.001953,-0.001748
-3.669,31.187,0.001723,-0.001472
-3.3812,31.187,0.002023,-0.001617
-3.0935,31.187,0.002594,-0.002276
-2.8057,31.187,0.002968,-0.003052
