-0.017194,0.031187,0.0016202,-0.0018735,0.0086153,-0.98873,5.3854e-05,5.3854e-05
-0.017194,0.030899,0.0018079,-0.0018327,-0.028052,-2.2517,0.00028093,0.00028093
-0.017194,0.030611,0.0020793,-0.001775,0.20417,-3.8236,0.00077938,0.00077938
-0.017194,0.030323,0.0022299,-0.0017682,0.81464,-4.6659,0.00060762,0.00060762
-0.017194,0.030036,0.0021665,-0.0018518,1.6635,-5.1538,0.00015935,0.00015935
-0.017194,0.029748,0.0021796,-0.0019309,2.1243,-5.2335,-0.00059472,0.00059472
-0.017194,0.02946,0.0022712,-0.0019396,1.9333,-4.9582,-0.00071871,0.00071871
-0.017194,0.029172,0.0024731,-0.0019278,1.4053,-4.8317,-0.00086107,0.00086107
-0.017194,0.028885,0.0026168,-0.0019027,0.69448,-4.8642,-0.0010854,0.0010854
-0.017194,0.028597,0.0026494,-0.0019224,0.16181,-4.9314,-0.0012926,0.0012926
-0.017194,0.028309,0.002622,-0.0019093,-0.20083,-4.9376,-0.0013674,0.0013674
-0.017194,0.028021,0.002618,-0.0019118,-0.24621,-4.8023,-0.0012593,0.0012593
-0.017194,0.027734,0.0027339,-0.0019083,-0.22518,-4.7373,-0.0010968,0.0010968
-0.017194,0.027446,0.002865,-0.0019424,-0.34931,-4.6571,-0.0010101,0.0010101
-0.017194,0.027158,0.0028966,-0.0020134,-0.53701,-4.6229,-0.0011805,0.0011805
-0.017194,0.02687,0.0028478,-0.0020834,-0.62884,-4.6185,-0.0014868,0.0014868
-0.017194,0.026582,0.0028927,-0.0020792,-0.63407,-4.4169,-0.0017389,0.0017389
-0.017194,0.026295,0.0030867,-0.0020775,-0.50527,-4.1441,-0.0018124,0.0018124
-0.017194,0.026007,0.0032837,-0.0020652,-0.48104,-3.6992,-0.0017749,0.0017749
-0.017194,0.025719,0.0033844,-0.0020951,-0.474,-3.523,-0.0017899,0.0017899
-0.017194,0.025431,0.0033995,-0.0020799,-0.68306,-3.6521,-0.0018599,0.0018599
-0.017194,0.025144,0.0035079,-0.0020321,-0.92801,-3.7658,-0.0019038,0.0019038
-0.017194,0.024856,0.0036909,-0.0020023,-0.80335,-3.655,-0.0018429,0.0018429
-0.017194,0.024568,0.0038357,-0.0020005,-0.25192,-3.3094,-0.0016721,0.0016721
-0.017194,0.02428,0.0039127,-0.0020421,0.3904,-3.2877,-0.0015034,0.0015034
-0.017194,0.023993,0.0039732,-0.0020707,0.76402,-3.6498,-0.0014677,0.0014677
-0.017194,0.023705,0.0040172,-0.002046,0.9327,-4.1392,-0.0016778,0.0016778
-0.017194,0.023417,0.0040808,-0.0019693,0.95023,-4.4963,-0.0022167,0.0022167
-0.017194,0.023129,0.004194,-0.0019003,0.28043,-4.6834,-0.0030287,0.0030287
-0.017194,0.022841,0.0043331,-0.0019133,-0.72962,-4.5525,-0.0039131,0.0039131
-0.017194,0.022554,0.0044477,-0.0019395,-1.5052,-4.289,-0.0045633,0.0045633
-0.017194,0.022266,0.0044174,-0.0018935,-1.358,-3.6517,-0.0048509,0.0048509
-0.017194,0.021978,0.0044269,-0.0017795,-0.85942,-3.217,-0.0051517,0.0051517
-0.017194,0.02169,0.0044325,-0.0016925,-0.382,-3.0116,-0.0053913,0.0053913
