-110.68,2.7281,-0.010062,-0.001314
-109.12,2.7281,-0.009512,-0.000734
-107.56,2.7281,-0.008198,-0.000405
-106.01,2.7281,-0.006845,0.001034
-104.45,2.7281,-0.007136,0.001541
-102.89,2.7281,-0.008422,0.001214
-101.33,2.7281,-0.010915,0.00224
-99.77,2.7281,-0.012822,0.00427
-98.211,2.7281,-0.012876,0.006257
-96.652,2.7281,-0.010429,0.006508
-95.093,2.7281,-0.007591,0.005261
-93.535,2.7281,-0.006529,0.004719
-91.976,2.7281,-0.007187,0.003751
-90.417,2.7281,-0.007773,0.002283
-88.858,2.7281,-0.008433,0.001309
-87.299,2.7281,-0.010877,0.001142
-85.74,2.7281,-0.012648,0.003235
-84.181,2.7281,-0.010925,0.005564
-82.622,2.7281,-0.006507,0.007141
-81.063,2.7281,-0.002989,0.007677
-79.504,2.7281,-0.003169,0.008195
-77.945,2.7281,-0.003124,0.009478
-76.386,2.7281,-0.002543,0.00925
-74.828,2.7281,-0.002364,0.007303
-73.269,2.7281,-0.002842,0.005287
-71.71,2.7281,-0.003174,0.00591
-70.151,2.7281,-0.002786,0.007697
-68.592,2.7281,-0.002646,0.007704
-67.033,2.7281,-0.002623,0.007051
-65.474,2.7281,5.4e-005,0.007155
-63.915,2.7281,0.003449,0.008149
-62.356,2.7281,0.005812,0.009416
-60.797,2.7281,0.004526,0.008718
-59.238,2.7281,0.002812,0.005729
-57.68,2.7281,0.00219,0.002788
-56.121,2.7281,0.002171,0.001426
-54.562,2.7281,0.002113,0.002371
-53.003,2.7281,0.002322,0.002475
-51.444,2.7281,0.002535,0.002429
-49.885,2.7281,0.002287,0.002925
-48.326,2.7281,0.002461,0.00253
-46.767,2.7281,0.003891,0.000897
-45.208,2.7281,0.00464,-0.000926
-43.649,2.7281,0.00353,-0.002033
-42.09,2.7281,0.002543,-0.001763
-40.532,2.7281,0.003079,-9.9e-005
-38.973,2.7281,0.004593,0.001318
-37.414,2.7281,0.004986,0.001119
-35.855,2.7281,0.003884,-0.000456
-34.296,2.7281,0.002699,-0.002145
-32.737,2.7281,0.00223,-0.003004
-31.178,2.7281,0.003647,-0.003545
-29.619,2.7281,0.005094,-0.003061
-28.06,2.7281,0.006332,-0.001288
-26.501,2.7281,0.007943,0.000336
-24.942,2.7281,0.009284,0.000123
-23.383,2.7281,0.008331,-0.003058
-21.825,2.7281,0.005256,-0.006861
