-76.652,-23.373
-76.072,-24.726
-75.299,-25.886
-74.526,-27.239
-73.752,-28.593
-72.592,-29.946
-71.432,-31.106
-70.466,-32.266
-69.112,-33.233
-68.145,-34.006
-66.792,-35.166
-65.825,-36.326
-64.472,-37.293
-64.085,-38.453
-62.732,-39.226
-61.765,-40
-61.185,-40.966
-60.025,-41.74
-59.252,-43.093
-58.479,-44.06
-58.092,-45.22
-57.318,-46.38
-56.932,-47.733
-56.545,-48.893
-55.965,-50.247
-55.772,-51.6
-55.385,-52.953
-55.192,-54.113
-54.998,-55.467
-54.612,-56.82
-54.418,-57.98
-54.225,-59.333
-54.225,-60.687
-54.032,-62.04
-53.838,-63.2
-53.838,-64.554
-53.452,-65.907
-53.258,-67.067
-53.065,-68.42
-53.065,-69.774
-52.678,-71.127
-52.485,-72.287
-52.098,-73.64
-51.712,-74.994
-51.325,-76.154
-50.938,-77.507
-50.358,-78.861
-49.778,-80.214
-49.005,-81.374
-48.232,-82.727
-47.265,-84.081
-46.298,-85.241
-45.138,-86.401
-43.785,-87.561
-42.431,-88.721
-41.271,-89.494
-39.918,-90.074
-38.565,-90.847
-37.405,-91.234
-36.051,-91.621
-34.698,-92.008
-33.344,-92.394
-32.184,-92.588
-30.831,-92.781
-29.478,-92.974
-28.318,-92.974
-26.964,-93.168
-25.611,-93.361
-24.258,-93.361
-23.097,-93.554
-21.744,-93.748
-20.584,-93.941
-19.811,-94.714
-18.457,-94.714
-17.104,-94.714
-15.751,-94.908
-14.591,-95.294
-13.431,-95.681
-12.077,-96.261
-11.11,-96.648
-9.7571,-97.228
-8.4037,-98.194
-7.0504,-99.161
-6.6637,-100.13
-5.5037,-100.9
-4.9236,-102.06
-4.7303,-103.22
-3.5703,-103.99
-2.7969,-105.15
-2.2169,-106.51
-2.2169,-107.67
-2.0236,-109.02
-0.86352,-109.99
0.10317,-110.18
1.4565,-110.95
2.8099,-110.95
4.1633,-110.95
5.3233,-110.95
5.71,-109.6
5.71,-108.25
5.71,-106.89
5.3233,-105.73
4.9366,-104.38
4.55,-103.03
4.1633,-101.87
3.5833,-100.51
2.8099,-99.161
1.8432,-97.808
0.87653,-96.648
-0.28351,-95.294
-1.6369,-93.941
-2.7969,-92.974
-4.1503,-92.008
-5.5037,-91.234
-6.857,-90.461
-8.0171,-89.687
-9.3704,-89.301
-10.724,-88.721
-11.884,-88.334
-13.237,-87.947
-14.011,-86.981
-15.364,-86.981
-16.524,-86.981
-17.877,-86.787
-19.231,-86.594
-20.391,-86.401
-21.744,-86.207
-22.904,-85.821
-24.258,-85.821
-25.418,-85.627
-26.771,-85.241
-28.124,-85.047
-29.284,-84.854
-30.638,-84.274
-31.991,-83.887
-33.344,-83.114
-34.504,-82.534
-35.858,-81.761
-37.211,-80.601
-38.371,-79.634
-39.531,-78.281
-40.498,-76.927
-41.271,-75.574
-41.851,-74.414
-42.431,-73.06
-43.011,-71.707
-43.205,-70.547
-43.591,-69.194
-43.978,-67.84
-44.171,-66.487
-44.365,-65.327
-44.558,-63.974
-44.558,-62.62
-44.751,-61.46
-44.945,-60.107
-44.945,-58.753
-45.138,-57.4
-45.138,-56.24
-45.331,-54.887
-45.525,-53.533
-45.525,-52.373
-45.525,-51.02
-45.525,-49.666
-46.298,-48.7
-46.491,-47.54
-46.878,-46.186
-47.265,-44.833
-47.458,-43.673
-47.845,-42.32
-48.425,-40.966
-49.005,-39.613
-49.392,-38.453
-50.165,-37.1
-50.938,-35.746
-51.712,-34.586
-52.678,-33.233
-53.258,-31.879
-54.225,-30.526
-55.192,-29.366
-56.158,-28.206
-57.318,-27.046
-58.285,-26.079
-59.445,-24.919
-60.799,-23.953
-61.765,-22.793
-62.925,-21.826
-63.892,-20.859
-65.245,-19.892
-66.405,-19.506
-67.759,-18.732
-68.919,-17.766
-70.272,-17.186
-71.432,-17.186
-72.786,-17.186
-74.139,-17.186
-75.299,-17.186
-76.459,-18.346
-76.652,-19.699
-76.652,-21.052
-76.652,-22.213
