-54.805,-63.007
-54.225,-64.36
-54.225,-65.714
-53.838,-67.067
-53.065,-68.227
-52.292,-69.58
-51.132,-70.74
-50.165,-71.9
-49.198,-73.254
-48.038,-74.414
-46.878,-75.574
-45.911,-76.54
-44.751,-77.507
-43.785,-78.667
-42.431,-79.247
-41.078,-80.214
-39.918,-80.794
-38.565,-81.761
-37.405,-82.534
-36.051,-83.501
-34.698,-84.081
-33.344,-85.047
-32.571,-86.014
-31.798,-86.981
-30.638,-87.754
-30.058,-88.527
-28.704,-88.527
-27.351,-88.721
-26.578,-90.074
-25.418,-90.267
-24.644,-91.041
-24.258,-92.201
-23.678,-92.974
-22.324,-93.361
-21.357,-94.521
-20.777,-95.681
-19.617,-97.034
-18.844,-98.388
-18.457,-99.548
-17.877,-100.9
-17.491,-102.25
-17.491,-103.61
-17.491,-104.96
-16.717,-105.93
-16.524,-107.28
-16.524,-108.44
-16.717,-109.79
-16.717,-111.15
-16.911,-112.5
-17.297,-113.85
-17.297,-115.21
-17.297,-116.56
-17.297,-117.72
-17.104,-119.07
-17.297,-120.43
-17.297,-121.78
-17.297,-123.13
-17.297,-124.49
-17.491,-125.84
-17.491,-127
-17.491,-128.36
-17.297,-129.71
-17.104,-131.06
-17.104,-132.42
-16.911,-133.77
-16.717,-135.12
-16.524,-136.28
-15.944,-137.44
-15.364,-138.8
-14.784,-140.15
-14.204,-141.5
-13.431,-142.86
-12.464,-144.21
-11.497,-145.37
-10.53,-146.53
-9.1771,-147.69
-7.8237,-148.66
-6.857,-149.43
-5.5037,-150.2
-4.1503,-150.78
-2.9903,-151.17
-1.6369,-151.75
-0.28351,-152.14
1.0699,-152.52
1.6499,-153.68
3.0033,-153.68
4.3566,-153.68
5.5167,-153.68
6.6767,-152.72
8.0301,-152.72
9.3834,-152.72
10.737,-152.72
12.09,-152.52
13.444,-152.52
14.604,-152.33
15.957,-151.94
17.31,-151.75
17.697,-150.78
17.697,-149.43
17.697,-148.08
16.924,-147.69
15.57,-147.69
14.217,-147.69
12.864,-147.69
11.51,-147.69
10.157,-147.5
8.8034,-147.3
7.6434,-147.11
6.29,-146.92
4.9366,-146.53
3.9699,-145.76
3.3899,-144.79
3.3899,-143.44
3.3899,-142.08
2.8099,-141.12
1.6499,-140.73
0.29651,-140.73
-1.0569,-140.73
-1.4435,-141.89
-2.4102,-142.08
-3.3769,-141.12
-4.3436,-139.96
-5.3103,-138.99
-6.277,-137.64
-7.0504,-136.28
-7.6304,-134.93
-8.0171,-133.58
-8.4037,-132.22
-8.7904,-131.06
-8.9838,-129.71
-9.1771,-128.36
-9.1771,-127
-9.1771,-125.65
-9.1771,-124.29
-8.9838,-122.94
-8.9838,-121.78
-8.7904,-120.43
-8.5971,-119.07
-8.4037,-117.72
-8.2104,-116.37
-8.2104,-115.01
-8.2104,-113.66
-8.0171,-112.5
-8.0171,-111.15
-8.0171,-109.79
-8.0171,-108.44
-8.0171,-107.09
-8.0171,-105.73
-8.0171,-104.38
-8.2104,-103.22
-8.2104,-101.87
-8.4037,-100.51
-8.5971,-99.161
-8.9838,-97.808
-9.1771,-96.454
-9.7571,-95.101
-10.144,-93.941
-10.724,-92.588
-11.304,-91.234
-12.077,-89.881
-12.851,-88.527
-13.817,-87.174
-14.784,-85.821
-15.944,-84.661
-16.911,-83.501
-18.264,-82.341
-19.617,-81.181
-20.971,-80.214
-22.324,-79.054
-23.484,-78.281
-24.838,-77.314
-26.191,-76.54
-27.544,-75.574
-28.898,-74.994
-30.251,-74.22
-31.604,-73.254
-32.764,-72.48
-33.538,-71.32
-34.698,-70.74
-36.051,-69.774
-37.211,-68.42
-38.178,-67.26
-39.338,-66.294
-40.305,-65.134
-41.078,-63.974
-42.045,-62.62
-42.625,-61.267
-43.978,-59.913
-45.138,-58.56
-46.491,-57.4
-47.652,-56.627
-49.005,-56.047
-50.358,-56.047
-51.712,-56.047
-53.065,-56.047
-54.418,-56.627
-54.805,-57.98
-54.805,-59.14
-54.805,-60.493
-54.805,-61.847
