-32.958,-81.954
-32.378,-83.307
-31.991,-84.661
-31.798,-86.014
-31.218,-87.367
-30.251,-88.914
-29.671,-90.267
-28.704,-91.428
-28.124,-92.781
-27.351,-94.134
-26.771,-95.488
-26.191,-96.841
-25.611,-98.194
-24.838,-99.548
-24.258,-100.9
-24.064,-102.25
-23.871,-103.41
-23.097,-104.38
-22.711,-105.54
-22.711,-106.89
-22.324,-108.05
-21.937,-109.41
-21.744,-110.76
-21.744,-112.31
-21.744,-113.66
-21.357,-115.01
-20.971,-116.37
-20.777,-117.72
-20.391,-119.07
-20.004,-120.43
-19.617,-121.78
-19.424,-123.13
-18.844,-124.68
-18.264,-126.04
-17.877,-127.39
-17.104,-128.74
-16.524,-130.1
-15.751,-131.45
-14.784,-132.8
-14.011,-134.16
-12.851,-135.51
-11.69,-137.06
-10.724,-137.64
-9.3704,-138.8
-8.0171,-139.96
-6.6637,-140.92
-5.3103,-141.7
-3.9569,-142.47
-2.6036,-143.24
-1.2502,-144.02
0.29651,-144.98
1.6499,-145.56
3.0033,-146.34
2.0366,-146.72
0.68319,-146.72
0.10317,-147.69
0.10317,-149.04
0.10317,-150.4
0.48985,-151.56
1.2632,-152.14
2.8099,-152.14
4.1633,-152.14
4.55,-150.98
4.55,-149.62
4.55,-148.27
5.13,-147.5
6.4834,-148.27
7.8367,-149.04
9.1901,-149.82
10.737,-150.98
12.09,-152.14
13.444,-153.3
14.797,-154.65
15.957,-156
16.924,-157.36
17.89,-158.71
18.47,-160.06
18.857,-161.42
19.437,-162.96
19.63,-164.32
19.437,-165.67
19.05,-167.02
17.89,-167.6
16.73,-167.99
15.57,-168.57
15.184,-169.54
14.797,-170.7
13.25,-170.7
12.284,-171.28
12.284,-172.63
12.284,-173.98
12.477,-175.34
12.864,-176.69
11.704,-177.85
11.123,-179.2
10.93,-180.56
10.93,-182.1
10.93,-183.46
11.51,-184.81
12.864,-184.81
14.217,-184.81
15.57,-184.62
16.924,-183.65
18.277,-182.49
19.244,-181.14
20.79,-179.59
21.757,-178.24
22.724,-176.88
23.691,-175.53
24.271,-174.18
24.851,-172.82
25.431,-171.47
25.817,-170.12
26.204,-168.76
26.397,-167.22
26.397,-165.86
26.591,-164.51
26.591,-163.16
26.591,-161.8
26.397,-160.45
26.397,-159.1
26.204,-157.74
25.817,-156.39
25.237,-154.84
24.851,-153.49
24.077,-152.14
23.497,-150.78
22.724,-149.43
21.95,-148.46
21.177,-147.5
20.597,-146.14
19.437,-145.56
17.89,-144.4
16.537,-143.24
15.377,-142.28
14.024,-141.5
12.67,-140.73
11.317,-139.96
9.9635,-139.18
8.6101,-138.41
7.2567,-137.64
6.29,-136.28
4.9366,-136.09
3.5833,-135.32
2.2299,-134.74
0.87653,-133.77
0.10317,-133
-1.0569,-132.22
-2.4102,-131.26
-3.7636,-130.1
-5.117,-128.74
-5.8903,-127.78
-6.857,-126.42
-7.6304,-125.07
-8.4037,-123.71
-9.1771,-122.36
-9.5638,-121.01
-10.144,-119.65
-10.53,-118.3
-10.917,-116.95
-11.304,-115.4
-11.497,-114.05
-11.69,-112.69
-12.077,-111.34
-12.077,-109.99
-12.077,-108.63
-12.271,-107.47
-12.657,-106.12
-12.851,-104.77
-13.044,-103.22
-13.431,-101.87
-13.624,-100.51
-14.011,-99.161
-14.011,-97.808
-14.397,-96.648
-14.397,-95.294
-14.784,-94.134
-14.977,-92.781
-15.557,-91.234
-16.137,-89.881
-16.524,-88.527
-17.104,-87.174
-17.877,-85.821
-18.651,-84.467
-19.424,-83.114
-20.004,-81.954
-20.777,-80.794
-21.937,-79.247
-23.097,-78.087
-24.258,-76.927
-25.611,-75.767
-26.964,-75.187
-28.318,-74.994
-29.671,-74.994
-31.024,-74.994
-32.184,-75.187
-32.764,-76.734
-32.958,-78.087
-32.958,-79.441
-32.958,-80.794
