-110.68,2.7281,0.002822,-0.000768
-109.12,2.7281,0.003399,-0.002867
-107.56,2.7281,0.00378,-0.004892
-106.01,2.7281,0.002813,-0.004989
-104.45,2.7281,0.00101,-0.003814
-102.89,2.7281,0.000471,-0.002343
-101.33,2.7281,0.0019,-0.000881
-99.77,2.7281,0.003862,-0.000105
-98.211,2.7281,0.004263,-0.001362
-96.652,2.7281,0.004196,-0.003543
-95.093,2.7281,0.002543,-0.004846
-93.535,2.7281,0.00063,-0.004894
-91.976,2.7281,-0.000835,-0.005569
-90.417,2.7281,-0.00113,-0.00557
-88.858,2.7281,0.000258,-0.003899
-87.299,2.7281,0.001656,-0.001014
-85.74,2.7281,0.00292,0.000172
-84.181,2.7281,0.003257,-0.001284
-82.622,2.7281,0.003265,-0.002511
-81.063,2.7281,0.003534,-0.001727
-79.504,2.7281,0.0034,-0.00062
-77.945,2.7281,0.003185,-0.000515
-76.386,2.7281,0.002781,-0.001064
-74.828,2.7281,0.003132,-0.001199
-73.269,2.7281,0.003485,-0.001752
-71.71,2.7281,0.003401,-0.00208
-70.151,2.7281,0.00215,-0.00172
-68.592,2.7281,0.001288,-0.001028
-67.033,2.7281,0.001584,-0.001529
-65.474,2.7281,0.003369,-0.002047
-63.915,2.7281,0.004562,-0.001218
-62.356,2.7281,0.004129,-0.001167
-60.797,2.7281,0.002746,-0.001691
-59.238,2.7281,0.001123,-0.002189
-57.68,2.7281,0.000186,-0.001225
-56.121,2.7281,-0.00042,-0.000573
-54.562,2.7281,-0.000155,-0.000934
-53.003,2.7281,0.000716,-0.000976
-51.444,2.7281,0.000761,-0.000867
-49.885,2.7281,0.000133,-0.000743
-48.326,2.7281,0.000857,-0.000743
-46.767,2.7281,0.002152,-3.7e-005
-45.208,2.7281,0.002652,0.000625
-43.649,2.7281,0.001493,0.002149
-42.09,2.7281,0.000267,0.002593
-40.532,2.7281,0.000204,0.00177
-38.973,2.7281,0.001258,-0.00113
-37.414,2.7281,0.003127,-0.002121
-35.855,2.7281,0.003337,-0.001589
-34.296,2.7281,0.002816,0.000588
-32.737,2.7281,0.003042,0.001686
-31.178,2.7281,0.003944,0.002765
-29.619,2.7281,0.004117,0.002849
-28.06,2.7281,0.00286,0.001401
-26.501,2.7281,0.002677,0.000966
-24.942,2.7281,0.003038,0.002875
-23.383,2.7281,0.003139,0.005763
-21.825,2.7281,0.002765,0.004991
-20.266,2.7281,0.002182,0.001395
-18.707,2.7281,0.002577,-0.000882
-17.148,2.7281,0.002513,-0.00098
-15.589,2.7281,0.002901,0.000244
-14.03,2.7281,0.003473,0.00032
-12.471,2.7281,0.004417,0.000711
-10.912,2.7281,0.004544,0.00087
-9.3533,2.7281,0.003665,0.000985
-7.7943,2.7281,0.002785,0.000691
-6.2354,2.7281,0.000848,0.000555
-4.6765,2.7281,-0.000356,0.000607
-3.1176,2.7281,-0.000105,0.001607
-1.5587,2.7281,0.001276,0.003389
0.000213,2.7281,0.001648,0.004182
1.5591,2.7281,0.000853,0.003584
3.118,2.7281,0.000646,0.002174
4.6769,2.7281,0.001321,0.001058
6.2359,2.7281,0.001847,0.00011
7.7948,2.7281,0.002043,-0.000388
9.3537,2.7281,0.002266,0.001283
10.913,2.7281,0.002804,0.003163
12.472,2.7281,0.0033,0.003622
14.03,2.7281,0.003973,0.00223
15.589,2.7281,0.005917,0.000724
17.148,2.7281,0.007701,3.8e-005
18.707,2.7281,0.007556,-0.000469
20.266,2.7281,0.004724,-0.000471
21.825,2.7281,0.002206,-0.000243
23.384,2.7281,0.001267,-0.000878
24.943,2.7281,0.001704,-0.001518
26.502,2.7281,0.002464,-0.001563
28.061,2.7281,0.002807,-0.00066
29.62,2.7281,0.002891,7.1e-005
31.178,2.7281,0.003204,-7e-005
32.737,2.7281,0.003649,-0.000481
34.296,2.7281,0.003091,-0.001689
35.855,2.7281,0.001971,-0.002387
37.414,2.7281,0.001168,-0.001088
38.973,2.7281,0.001417,0.001554
40.532,2.7281,0.002539,0.003095
42.091,2.7281,0.003642,0.00285
43.65,2.7281,0.003825,0.002406
45.209,2.7281,0.002427,0.002379
46.768,2.7281,0.000731,0.001404
48.326,2.7281,0.000552,-1.5e-005
49.885,2.7281,0.001794,-2.4e-005
51.444,2.7281,0.002493,0.001271
53.003,2.7281,0.001972,0.002904
54.562,2.7281,0.000677,0.002931
56.121,2.7281,0.0002,0.002106
57.68,2.7281,0.000344,0.000714
59.239,2.7281,0.000892,-0.00058
60.798,2.7281,0.001586,-0.000847
62.357,2.7281,0.002111,0.000509
63.916,2.7281,0.000902,0.003291
65.475,2.7281,-0.00182,0.005638
67.033,2.7281,-0.002745,0.005142
68.592,2.7281,-0.001363,0.002758
