-110.68,2.7281,0.008171,0.001693
-109.12,2.7281,0.005387,0.001875
-107.56,2.7281,-0.001044,0.001778
-106.01,2.7281,-0.005325,0.003519
-104.45,2.7281,-0.008943,0.004712
-102.89,2.7281,-0.010303,0.00499
-101.33,2.7281,-0.011045,0.003811
-99.77,2.7281,-0.010118,0.002918
-98.211,2.7281,-0.008888,0.003422
-96.652,2.7281,-0.007597,0.003411
-95.093,2.7281,-0.008485,0.001915
-93.535,2.7281,-0.009289,-0.000262
-91.976,2.7281,-0.007595,0
-90.417,2.7281,-0.005765,0.002486
-88.858,2.7281,-0.005898,0.003508
-87.299,2.7281,-0.007363,0.002066
-85.74,2.7281,-0.008679,0.000328
-84.181,2.7281,-0.009922,0.001914
-82.622,2.7281,-0.01089,0.004795
-81.063,2.7281,-0.008436,0.00665
-79.504,2.7281,-0.004992,0.007119
-77.945,2.7281,-0.002137,0.007168
-76.386,2.7281,-0.000705,0.007531
-74.828,2.7281,-0.000478,0.007324
-73.269,2.7281,-0.001042,0.007538
-71.71,2.7281,-0.001938,0.010798
-70.151,2.7281,-0.002726,0.012393
-68.592,2.7281,-0.002497,0.010552
-67.033,2.7281,-0.002103,0.008062
-65.474,2.7281,-0.000531,0.008885
-63.915,2.7281,0.000617,0.011029
-62.356,2.7281,0.000415,0.007675
-60.797,2.7281,0.000443,0.002302
-59.238,2.7281,0.00062,-0.000243
-57.68,2.7281,0.001392,0.001795
-56.121,2.7281,0.002035,0.00456
-54.562,2.7281,0.001649,0.004853
-53.003,2.7281,0.001234,0.003091
-51.444,2.7281,0.000305,0.000307
-49.885,2.7281,0.000405,0.000596
-48.326,2.7281,0.000769,0.001256
-46.767,2.7281,0.001347,0.001697
-45.208,2.7281,0.001917,-0.000489
-43.649,2.7281,0.002637,-0.001965
-42.09,2.7281,0.00297,-0.001619
-40.532,2.7281,0.003537,0.000304
-38.973,2.7281,0.003696,0.002059
-37.414,2.7281,0.004848,0.002482
-35.855,2.7281,0.005464,0.001764
-34.296,2.7281,0.004597,0.001263
-32.737,2.7281,0.003632,0.001324
-31.178,2.7281,0.004,0.000579
-29.619,2.7281,0.005001,-0.001628
-28.06,2.7281,0.006234,-0.003422
-26.501,2.7281,0.006487,-0.002774
-24.942,2.7281,0.006338,-0.000247
-23.383,2.7281,0.005638,0.00228
-21.825,2.7281,0.004573,0.003014
-20.266,2.7281,0.003695,0.001708
-18.707,2.7281,0.002641,-0.000575
-17.148,2.7281,0.001163,-0.002874
-15.589,2.7281,0.001215,-0.003738
-14.03,2.7281,0.002372,-0.002974
-12.471,2.7281,0.004125,-0.001907
-10.912,2.7281,0.003683,-0.001626
-9.3533,2.7281,0.001766,-0.00225
-7.7943,2.7281,0.00024,-0.002349
-6.2354,2.7281,0.000612,-0.002123
-4.6765,2.7281,0.001955,-0.004345
-3.1176,2.7281,0.003032,-0.007663
