-55.965,-60.88
-55.385,-62.233
-55.385,-63.393
-55.385,-64.747
-54.805,-65.714
-54.225,-66.874
-53.452,-68.034
-52.292,-69.387
-51.325,-70.74
-50.552,-71.9
-49.778,-73.06
-48.618,-74.22
-47.458,-75.38
-46.298,-76.54
-44.945,-77.507
-43.785,-78.474
-43.011,-79.054
-41.658,-79.827
-40.498,-80.794
-39.338,-81.567
-37.985,-82.534
-36.631,-83.307
-35.471,-84.081
-34.311,-84.854
-33.538,-85.627
-32.184,-86.014
-31.991,-87.174
-30.638,-87.754
-29.284,-87.754
-28.318,-88.141
-27.158,-88.914
-26.191,-89.687
-25.418,-90.654
-24.064,-91.234
-23.097,-92.008
-21.937,-93.168
-21.164,-94.328
-20.391,-95.101
-19.424,-96.454
-18.651,-97.614
-18.071,-98.968
-17.297,-100.32
-16.911,-101.48
-16.717,-102.83
-16.137,-104.19
-16.137,-105.54
-15.944,-106.7
-15.944,-108.05
-15.944,-109.41
-16.524,-110.18
-16.524,-111.53
-16.717,-112.89
-16.911,-114.05
-17.104,-115.4
-17.104,-116.75
-17.104,-118.11
-17.104,-119.27
-17.104,-120.62
-17.297,-121.97
-17.491,-123.13
-17.684,-124.49
-17.877,-125.84
-17.877,-127
-18.071,-128.36
-18.071,-129.71
-18.071,-131.06
-17.684,-132.22
-17.297,-133.58
-17.104,-134.93
-17.104,-136.09
-16.911,-137.25
-15.944,-138.22
-15.557,-139.38
-15.171,-140.73
-14.591,-142.08
-13.817,-143.44
-13.044,-144.6
-12.077,-145.95
-10.724,-147.3
-9.5638,-148.27
-8.4037,-149.24
-7.0504,-150.2
-5.8903,-150.98
-4.537,-151.75
-3.1836,-152.14
-1.8302,-152.72
-0.67018,-152.91
0.68319,-153.1
1.8432,-154.26
2.8099,-154.65
4.1633,-154.65
5.5167,-154.65
6.0967,-154.07
7.2567,-153.68
8.6101,-153.68
9.9635,-153.68
11.123,-153.68
12.477,-153.49
13.444,-152.91
13.444,-151.75
13.444,-150.4
13.25,-149.24
12.09,-149.04
10.737,-148.85
9.3834,-148.66
8.2234,-148.46
6.87,-148.27
5.5167,-147.88
4.1633,-147.3
3.0033,-146.92
1.8432,-146.14
0.68319,-145.37
-0.47685,-145.18
-1.8302,-144.4
-2.4102,-143.24
-3.5703,-142.08
-4.7303,-140.73
-5.697,-139.57
-6.6637,-138.41
-6.857,-137.44
-7.437,-136.48
-8.0171,-135.12
-8.4037,-134.16
-8.5971,-132.8
-8.9838,-131.45
-9.3704,-130.1
-9.3704,-128.94
-9.3704,-127.58
-9.1771,-126.23
-9.1771,-125.07
-8.9838,-123.71
-8.7904,-122.36
-8.5971,-121.2
-8.4037,-119.85
-8.2104,-118.49
-8.0171,-117.14
-7.8237,-115.98
-7.6304,-114.63
-7.6304,-113.27
-7.437,-112.11
-7.437,-110.76
-7.437,-109.41
-7.437,-108.25
-7.437,-106.89
-7.437,-105.54
-7.437,-104.19
-7.437,-103.03
-7.6304,-101.67
-7.8237,-100.32
-8.0171,-99.161
-8.2104,-97.808
-8.5971,-96.454
-8.9838,-95.294
-9.5638,-93.941
-10.144,-92.588
-10.724,-91.234
-11.497,-90.074
-12.271,-88.721
-13.237,-87.367
-14.204,-86.207
-15.557,-84.854
-16.717,-83.694
-17.877,-82.727
-19.231,-81.567
-20.584,-80.601
-21.937,-79.634
-23.097,-78.861
-24.451,-78.087
-25.804,-77.12
-26.964,-76.347
-28.318,-75.767
-29.671,-74.8
-30.831,-74.22
-32.184,-73.254
-33.538,-72.287
-34.891,-71.32
-36.051,-70.16
-37.211,-69
-38.371,-67.84
-39.145,-66.874
-40.111,-65.714
-41.078,-64.554
-42.045,-63.393
-42.818,-62.04
-43.398,-60.687
-43.978,-59.333
-44.945,-58.173
-46.105,-56.82
-47.265,-55.853
-48.232,-54.887
-49.198,-54.113
-50.552,-53.92
-51.712,-53.92
-53.065,-53.92
-54.418,-53.92
-55.578,-54.693
-55.965,-55.853
-55.965,-57.207
-55.965,-58.56
-55.965,-59.72
